Event ID,Event Link,Event Picture,Event Title,Event Organizer,Event Date,Event Address,Event Description
108395bf658b4ca50c53972f9802c5e2,https://www.eventbrite.ca/e/united-for-autism-halloween-bash-tickets-72382292385?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F72868959%2F130511136363%2F1%2Foriginal.20190914-181518?w=1000&auto=compress&rect=0%2C108%2C960%2C480&s=ee192f0f6d5d37e1d3bece227c90172c,Festin d'automne - RefugeRR - Autumn feast,by City of Toronto - Youth Development Unit,"Mon, October 28, 2019
2:00 PM – 5:00 PM EDT","Metro Hall
55 John Street 
Room: 309 
Toronto, ON M5V 3C6","Workshop for frontline youth workers on ""Outreach with MVP Youth"", in partnership with CEE Centre for Young Black Professionals."
80763be2bd8d89db874e690eb1c7e895,https://www.eventbrite.ca/e/festin-dautomne-refugerr-autumn-feast-tickets-72788653823?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73621083%2F232929047146%2F1%2Foriginal.20190919-234951?w=1000&auto=compress&rect=0%2C0%2C2880%2C1440&s=7ac54ba0c1bc6386fce7b7e721a41dbb,Movember Undie Run presented by SAXX - Toronto,by Presented by the Oakville Community Foundation and the Oakville Hospital Fo...,"Tue, 29 October 2019
7:15 AM – 9:00 AM EDT","Oakville Golf Club
1154 Sixth Line 
Oakville, ON L6H 6M1","Join us for a seminar with Alexandra Manthorpe, O’Connor MacLeod Hanna LLP, and Bianca Tino, Tino-Gaetani & Carusi on October 29"
522e3d54e5da103668797addd993c2a9,https://www.eventbrite.ca/e/movember-undie-run-presented-by-saxx-toronto-tickets-73512434671?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73540717%2F15352483341%2F1%2Foriginal.20190919-151617?w=1000&auto=compress&rect=0%2C0%2C2800%2C1400&s=b71be24d30565168cc8793aeba85b910,Outreach with MVP Youth,by Atlohsa Family Healing Services,"Thu, 7 November 2019
5:00 PM – 9:00 PM EST","RBC Place London
300 York Street 
London, ON N6B 1P8","The 2019 Atlohsa Peace Awards will honour those who have made a social, cultural or educational contribution in the spirit of Truth and Reconciliation.
Honourees will represent the Seven Sacred Teachings of wisdom, love, respect, bravery, honesty, humility and truth. 
An eighth award category, new this year, is the Atlohsa Peace Awards Rising Star. This award will be presented to a youth, under 18 years of age, who has made an outstanding contribution to Indigenous culture and/or community.
More than 450 people attended last year’s Peace Awards and raised $45,000 for Atlohsa’s Zhaawanong Shelter, which provides safety for women and children at risk of violence, abuse and homelessness. The donations paid for significant upgrades within the shelter. Funds raised at this year’s event will go to Atlohsa Family Healing Services’ essential needs, programs and services, including the Zhaawanong Shelter.
To learn more about Atlohsa Family Healing Services and the Atlohsa Peace Awards (past and present), visit atlohsa.com."
209baa1aa162e1ecf5687f7e8323608b,https://www.eventbrite.com/e/outreach-with-mvp-youth-tickets-73435657027?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F72489967%2F16683608445%2F1%2Foriginal.20190911-195145?w=1000&auto=compress&rect=0%2C80%2C1280%2C640&s=3df1077d9b6d4abfdddada12e33e71a8,Taking the Mystery out of Estate Planning,by QDMA - Grey Bruce Branch,"Sat, 19 October 2019
6:00 PM – 10:30 PM EDT","Hepworth Legion Hall 
9 Legion Road 
Hepworth Legion Hall 
Hepworth, ON N0H 1P0","Fund Raising Dinner and Banquet to support Quality Deer Management.
Banquet Ticket includes annual membership, QDMA magazines  and Benefits"
20cc6ef5eaf3e9746a8e192930fbfec9,https://www.eventbrite.ca/e/taking-the-mystery-out-of-estate-planning-registration-70782184419?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F70396999%2F184181022019%2F1%2Foriginal.20190829-193318?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=9ad9fa0d01d98c203d5bc21cfed439bb,2019 Atlohsa Peace Awards,by The Oakville Community Foundation,"Wed, 16 October 2019
7:00 PM – 9:00 PM EDT","Brü Restaurant
142 Lakeshore Road East 
Oakville, ON L6J 1H4","Please join us on October 16 at Bru Restaurant for an exciting evening celebrating one year of the Women's Giving Collective! It'll be a night of socializing, delicious food and drinks, two incredible speakers and a very special announcement!
Curious about what the Women's Giving Collective is? This gathering is the perfect time to find out more and be apart of a fearless group of women giving back to the community.
Make sure you bring your ticket with you for a complimentary drink!
Please be aware that Downtown Oakville is currently under construction. Check the link here to find out where the closest parking is located. 

We're excited to announce  that you’ll hear from Tracey Luel, and one of our very own Women's Giving Collective members Lindsay Patrick. Both are influential local women making a huge difference! They'll be speaking about women in philanthropy, local leadership opportunities and The Equality Fund, the first of its kind.
About the SpeakersTracey Luel is the Founder of Her Golf Mentor, an independently owned consulting company That focuses on connecting more women to golf for work and for life. Tracey is also an Activator with SheEO, a member of the board of directors for The Oakville Festivals of Film and Art and an investor in the Equity Wine Group, among many other ventures. 
Lindsay Patrick is the Managing Director and head of the Sustainable Finance group at RBC Capital Markets. She has also been involved in RBC's founding partnership in The Equality Fund. Lindsay is a member of the Women's Giving Collective, joining at its inception."
bc8b82345800b8f2777db0f78d9ae5af,https://www.eventbrite.ca/e/2019-atlohsa-peace-awards-tickets-70972686215?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F67353569%2F322148227055%2F1%2Foriginal.20190802-111312?w=1000&auto=compress&rect=0%2C0%2C2100%2C1050&s=e50ea2ff99722d163bf1c9dfff3daa20,QDMA Grey Bruce Branch Fundraising 2019 Banquet,by The Salvation Army,"Fri, 22 November 2019
7:30 AM – 9:00 AM EST","Fairmont Royal York
100 Front Street West 
Concert Hall 
Toronto, ON M5J 1E3","THE BREAKFAST
The Hope in the City Leadership Breakfast is one of the Salvation Army’s signature, Christmas fundraising events. The breakfast draws over 400 guests including, prominent business leaders, influential community members and political decision makers. Join us for a morning of inspiration and to network with other corporate leaders who share the desire to transform the lives of the most vulnerable in our community.
THE SALVATION ARMY
The Salvation Army provides hope and dignity to those experiencing hard times. Today, approximately 4.9 million Canadians, or one in 7 people, live in poverty. The Salvation Army recognizes that poverty is a critical issue, and that everyone has the right to access basic necessities such as nutritious food, health care, education and economic opportunity.
HOW TO GIVE
There are multiple ways to support The Salvation Army through the Hope in the City Leadership Breakfast: by sponsoring the event and marketing your company, by making a donation and receiving a charitable tax receipt, by purchasing a table and bringing guests to hear our story.
Keynote Speaker 
Jeremiah Brown, an Olympic silver medallist, world record breaker, bestselling author, former athlete wellness and transition leader at the Canadian Olympic Committee, and keynote speaker on a mission to share teamwork, resilience, and leadership lessons, and inspire people to re-think what is possible for themselves and their organizations in just a few years."
d6d3fe3699d4f8ff6f12666e6fd7529e,https://www.eventbrite.ca/e/qdma-grey-bruce-branch-fundraising-2019-banquet-tickets-67530522611?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F74636999%2F16683608445%2F1%2Foriginal.20190927-182632?w=1000&auto=compress&rect=0%2C0%2C1280%2C640&s=1769b32698890d0e74a7a1cdfedf2520,Fearless: The 2nd Annual Women's Giving Collective Gathering,by Toronto Botanical Garden,"Thu, 17 October 2019
10:00 AM – 4:00 PM EDT","Toronto Botanical Garden
777 Lawrence Ave E 
Toronto, ON M3C 1P2","Join Toronto Botanical Garden for this hands-on workshop taught by an experienced grower and educator. Students will discover the great diversity and beauty of southern Ontario’s flora and their important role in native plant protection. They will learn how to identify, collect, store and propagate the seeds of select native herbaceous (soft-stemmed) plants, and tour the TBG’s new native seed beds and plantings. All skill levels are welcome. Come to learn and share.
Registration includes a coffee and tea break as well as helpful handouts, including lists of easy-to-grow species for home gardens and ravine restoration, and recommended readings.
Please note that paid parking is now in effect, however TBG members park for free. 
About the instructor:Stefan Weber is an ecologist and native seed specialist. He has spent the past seventeen years working with plants and has propagated over 300 species of native trees and wildflowers from wild seed. Stefan is a PhD candidate at McMaster University, studying plant evolution and ecosystem restoration. He currently gardens in the Niagara region, but is originally from Norfolk County, along the Carolinian Coast of Lake Erie. Stefan is also the co-founder of the Ontario Plant Restoration Alliance, an ecological advocacy group focused on seed-saving and promoting the value of habitat. This workshop is generously supported by The Gosling Foundation."
ba003b431bf07937429251b327ba51e7,https://www.eventbrite.ca/e/fearless-the-2nd-annual-womens-giving-collective-gathering-tickets-68326689969?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73393371%2F170857517803%2F1%2Foriginal.jpg?w=1000&auto=compress&rect=0%2C8%2C776%2C388&s=de24083de2ba6b3bdfcbc5f928d18f3c,Hope in the City Leadership Breakfast Toronto 2019,by MEDLIFE Richmond Hill,"Wed, 16 October 2019
6:00 PM – 9:00 PM EDT","Richmond Hill Public Library - Central Library
1 Atkinson Street 
Richmond Hill, ON L4C 0H5",Come out to our Information night to learn more about our service learning trips and how you can get involved.
33007808aadc341ea40791a4cbb2e02b,https://www.eventbrite.ca/e/hope-in-the-city-leadership-breakfast-toronto-2019-tickets-73305287087?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73386805%2F99205391467%2F1%2Foriginal.20190918-162916?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=2ab90d5f40d0e1e15cf4c7ed8ee2c708,Growing Native Plants from Seed,by Feed the Need in Durham,"Sat, 26 October 2019
12:00 PM – 2:00 PM EDT","Oshawa Golf and Curling Club
160 Alexandra Street 
Oshawa, ON L1G 2C4",Food sampling event to raise awareness and funds to help alleviate hunger in Durham Region.
86823830c2874c9b43f11bab93c0536e,https://www.eventbrite.ca/e/growing-native-plants-from-seed-tickets-65542145321?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F72816395%2F338969316175%2F1%2Foriginal.20190913-214537?w=1000&auto=compress&rect=0%2C138%2C4674%2C2337&s=3d646ad92831a24ae6ad9df2bb3136c7,MEDLIFE Information Night,by Image,"Tue, October 22, 2019
6:30 PM – 10:30 PM EDT","Aga Khan Museum
77 Wynford Drive 
Toronto, ON M3C 1K1",The 2019 Mitchell Prize for Faith and Writing Awards Celebration
dc5add7969c59865498e351a11808c41,https://www.eventbrite.ca/e/medlife-information-night-tickets-72746373361?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F74503329%2F143368500279%2F1%2Foriginal.20190926-191544?w=1000&auto=compress&rect=0%2C0%2C1650%2C825&s=f6af3da9ea708475f3d397a03876bf7f,Durham's Empty Bowls 2019,by Boys and Girls Club of Ottawa,"Fri, 22 Nov 2019, 6:00 PM –
Sat, 23 Nov 2019, 12:00 AM EST","Infinity Convention Centre
2901 Gibford Drive 
Ottawa, ON K1V 2L9",Join us for The Great Canadian Pub Night
a2afba71987bba9765271c65969ba45f,https://www.eventbrite.ca/e/durhams-empty-bowls-2019-tickets-66889970703?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F71210351%2F328147683319%2F1%2Foriginal.20190905-173759?w=1000&auto=compress&rect=0%2C0%2C2500%2C1250&s=b8542f35177689ca1539cb26981672e6,2019 Mitchell Prize for Faith and Writing Awards Celebration,by Brain Injury Association of London and Region,"Sat, 16 November 2019
6:00 PM – 11:00 PM EST","The London Club, Limited
177 Queens Avenue 
London, ON N6A 1J1","Guests will enjoy: 
- Live auction and raffles 
- Mock Casino games with prizes to be won
- Delicious plated dinner"
4538fb52acf628892c2a648ec5baa4a1,https://www.eventbrite.com/e/2019-mitchell-prize-for-faith-and-writing-awards-celebration-tickets-69895755085?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73291099%2F282628027688%2F1%2Foriginal.20190918-003607?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=5a7253f4fa06d3c5339728d5e056ede3,Great Canadian Pub Night,by Ontario Nonprofit Network (ONN),"Thu, 24 October 2019
9:00 AM – 4:00 PM EDT","Hamilton Spectator Auditorium
44 Frid Street 
Hamilton, Ontario  L8N 3G3","We’re thrilled to be in Halton and Hamilton on October 24th. Together, we can engage in big picture thinking and discover new ways to build strong and vibrant communities in the area! This is your chance to hear about public policy and issues at the provincial level, connect to nonprofits and charities in your region, and learn more about advocacy and policy building across the sector.
Join your co-hosts ONN & United Way Halton & Hamilton to connect and help strengthen and mobilize nonprofits in the Halton and Hamilton area.
*Please note: This event is for nonprofit staff and volunteers only. This event is not open to private sector professionals at this time. Should you have any questions, please do not hesitate to contact our team.*
This day-long event will feature:
Morning session (discussions):


Provincial scope: Hear about policies, strategies and partnerships happening in Ontario’s nonprofit sector and how the new provincial funding and policy landscape is affecting our sector


Issues and opportunities facing Hamilton and Halton nonprofits and charities: What issues keep you up at night? What opportunities get you motivated in the morning?



Afternoon breakout sessions 


Building a Decent Work Movement in Ontario’s Nonprofit Sector: Decent work improves the quality of life for employees and supports more effective and impactful outcomes for nonprofits. Learn how nonprofits can implement and fund decent work practices. Plus, receive promising practices, a checklist, a charter, and more resources to implement decent work in your organization. 


Diversify revenue and impact through social enterprise and social procurement: From provincial funding cuts to changes in philanthropic trends, nonprofits face unique funding challenges. Discover how your nonprofit can use social enterprise to diversify revenue and strengthen its financial resiliency.  Learn about how social enterprise and procurement can grow the wealth and well-being of the communities you serve. Plus, receive free tools and resources to put your plan into action


Plus, learn more about being a decent work leader with the ONN-recommended pension plan, OPTrust Select - a first for the nonprofit sector!

The deadline to register is Tuesday, October 15, 2019. Tickets to the event will be allocated on a first-come, first-served basis. Reserve your spot by registering today."
